sample_id,split,storm_id,condition_path,context_path,context_source_type,target_path,condition_source_type,target_source_type,condition_observation_id,target_observation_id,condition_timestamp,target_timestamp,condition_sensor,target_sensor,condition_channels,context_channels,target_channels,geo_path,era5_path,sar_path,geo_observation_id,sar_observation_id,geo_timestamp,sar_timestamp,dt_minutes,geo_sensor,sar_sensor,geo_channels,era5_observation_id,era5_timestamp,era5_channels,sar_channels,grid_size,grid_resolution,center_lat,center_lon,ibtracs_center_lat,ibtracs_center_lon,metadata_schema_version,storm_sample_index_all,storm_sample_count_all,storm_span_hours_all,storm_elapsed_hours,storm_remaining_hours,era5_time_gap_hours,ibtracs_center_offset_km,sar_valid_pixels,sar_valid_fraction,sar_max_wind_ms,sar_robust_peak_ms,sar_p95_wind_ms,sar_p99_wind_ms,sar_mean_wind_ms,sar_core_valid_pixels_0_100km,sar_core_valid_fraction_0_100km,sar_core_mean_wind_ms,sar_ring_valid_pixels_20_60km,sar_ring_valid_fraction_20_60km,sar_ring_mean_wind_ms,sar_ring_minus_core_mean_ms,sar_eye_valid_pixels_0_20km,sar_eye_valid_fraction_0_20km,sar_eye_mean_wind_ms,sar_eye_contrast_ms,sar_radial_profile_valid_bins,sar_radial_profile_peak_mean_ms,sar_rmw_km,sar_r64_km,era5_valid_pixels,era5_valid_fraction,era5_max_wind_ms,era5_robust_peak_ms,era5_p95_wind_ms,era5_p99_wind_ms,era5_mean_wind_ms,era5_core_valid_pixels_0_100km,era5_core_valid_fraction_0_100km,era5_core_mean_wind_ms,era5_ring_valid_pixels_20_60km,era5_ring_valid_fraction_20_60km,era5_ring_mean_wind_ms,era5_ring_minus_core_mean_ms,era5_eye_valid_pixels_0_20km,era5_eye_valid_fraction_0_20km,era5_eye_mean_wind_ms,era5_eye_contrast_ms,era5_radial_profile_valid_bins,era5_radial_profile_peak_mean_ms,era5_rmw_km,era5_r64_km,sar_minus_era5_max_ms,sar_minus_era5_robust_peak_ms,sar_minus_era5_p95_ms,sar_era5_common_valid_pixels,sar_era5_common_valid_fraction,sar_era5_common_mean_difference_ms,sar_has_valid_center,sar_radial_profile_usable_v1,sar_quality_usable_v1,sar_well_developed_v1,sar_high_intensity_v1,sar_weak_v1
AL022024_sar_geo_20240701095305_ac7df40d,train,AL022024,train/AL022024_sar_geo_20240701095305_ac7df40d_geo.tif,train/AL022024_sar_geo_20240701095305_ac7df40d_era5.tif,era5,train/AL022024_sar_geo_20240701095305_ac7df40d_sar.tif,geo,sar,AL022024:geo:47b273f25fbe6339,AL022024:sar:82549b4d6011b4b5,2024-07-01T09:50:21+00:00,2024-07-01T09:53:05+00:00,ABI,RADARSAT Constellation 3,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240701095305_ac7df40d_geo.tif,train/AL022024_sar_geo_20240701095305_ac7df40d_era5.tif,train/AL022024_sar_geo_20240701095305_ac7df40d_sar.tif,AL022024:geo:47b273f25fbe6339,AL022024:sar:82549b4d6011b4b5,2024-07-01T09:50:21+00:00,2024-07-01T09:53:05+00:00,-2.7333333333333334,ABI,RADARSAT Constellation 3,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-01T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,12.188317942501492,-60.53204039934387,11.756714312446352,-60.039062983507904,1,6,21,231.26305555555555,60.79083333333333,170.47222222222223,2.1152777777777776,71.96374651078263,17809,0.2717437744140625,55.86000061035156,49.831555684407554,31.05200004577634,42.61519912719716,14.908261261728533,3511,0.9873453318335208,25.11651102588646,1141,1.0,32.462457824025,7.345946798138542,146,1.0,31.14933552154123,1.313122302483773,20,41.32287343343099,25.0,35.0,60813,0.9279327392578125,25.114941722012755,24.534148942454525,18.725629136634222,23.308428987755033,11.397752323262496,3556,1.0,18.364414051508184,1141,1.0,19.336294142328057,0.971880090819873,146,1.0,21.938444342734666,-2.6021502004066086,20,22.19040873433123,5.0,,30.745058888338807,25.29740674195303,12.326370909142117,17809,0.2717437744140625,0.3227080640992629,True,True,True,False,True,False
AL022024_sar_geo_20240701223531_7ea04cd1,train,AL022024,train/AL022024_sar_geo_20240701223531_7ea04cd1_geo.tif,train/AL022024_sar_geo_20240701223531_7ea04cd1_era5.tif,era5,train/AL022024_sar_geo_20240701223531_7ea04cd1_sar.tif,geo,sar,AL022024:geo:d6c2ee92e6c84915,AL022024:sar:21136f77fa5ae568,2024-07-01T22:40:21+00:00,2024-07-01T22:35:31+00:00,ABI,RADARSAT Constellation 2,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240701223531_7ea04cd1_geo.tif,train/AL022024_sar_geo_20240701223531_7ea04cd1_era5.tif,train/AL022024_sar_geo_20240701223531_7ea04cd1_sar.tif,AL022024:geo:d6c2ee92e6c84915,AL022024:sar:21136f77fa5ae568,2024-07-01T22:40:21+00:00,2024-07-01T22:35:31+00:00,4.833333333333333,ABI,RADARSAT Constellation 2,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-02T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,13.1106673589973,-65.50435008337061,13.300048218399098,-63.677621005956354,1,7,21,231.26305555555555,73.49805555555555,157.765,1.4080555555555556,198.8694566257589,19031,0.2903900146484375,40.599998474121094,34.365780572096504,18.42724609375,25.21970691680908,8.769519602793263,1135,0.31721632196757965,20.073776985370117,260,0.22628372497824195,28.361046703045186,8.28726971767507,0,0.0,,,17,36.23228201658829,35.0,35.0,60773,0.9273223876953125,24.904537479655083,24.384731031687586,17.656185372442035,23.491674564612804,9.381676989703394,3578,1.0,16.47822096948331,1149,1.0,16.996851594121665,0.5186306246383552,141,1.0,18.297878066763406,-1.301026472641741,20,18.474900436476453,15.0,,15.69546099446601,9.981049540408918,0.7710607213079648,19031,0.2903900146484375,0.06086736703269183,True,True,False,False,False,False
AL022024_sar_geo_20240702103226_fd42b4e1,train,AL022024,train/AL022024_sar_geo_20240702103226_fd42b4e1_geo.tif,train/AL022024_sar_geo_20240702103226_fd42b4e1_era5.tif,era5,train/AL022024_sar_geo_20240702103226_fd42b4e1_sar.tif,geo,sar,AL022024:geo:3e353b7826f66de9,AL022024:sar:d24689ea39fa6fea,2024-07-02T10:30:21+00:00,2024-07-02T10:32:26+00:00,ABI,RADARSAT Constellation 2,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240702103226_fd42b4e1_geo.tif,train/AL022024_sar_geo_20240702103226_fd42b4e1_era5.tif,train/AL022024_sar_geo_20240702103226_fd42b4e1_sar.tif,AL022024:geo:3e353b7826f66de9,AL022024:sar:d24689ea39fa6fea,2024-07-02T10:30:21+00:00,2024-07-02T10:32:26+00:00,-2.083333333333333,ABI,RADARSAT Constellation 2,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-02T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,14.647700887977557,-69.27523618220843,14.882169516379124,-67.47101478957484,1,8,21,231.26305555555555,85.44666666666667,145.8163888888889,1.4594444444444445,195.7391061144635,18865,0.2878570556640625,48.17499923706055,40.78073686298571,21.72302894592285,30.959999084472656,9.971069461390032,1438,0.39866925422789024,22.58339070544289,424,0.36741767764298094,29.25638520492698,6.672994499484087,9,0.06206896551724138,44.559444427490234,-15.303059222563256,19,44.559444427490234,15.0,35.0,65221,0.9951934814453125,26.1981692630895,25.19183653649995,19.079667110314883,23.66369089000784,10.678112512217083,3607,1.0,18.48685982619421,1154,1.0,19.08470058587064,0.5978407596764299,145,1.0,20.54397144011064,-1.4592708542399997,20,20.5925410708211,5.0,,21.976829973971046,15.588900326485764,2.6433618356079656,18865,0.2878570556640625,-0.7811614900798004,True,True,False,False,False,False
AL022024_sar_geo_20240702224421_c9384110,train,AL022024,train/AL022024_sar_geo_20240702224421_c9384110_geo.tif,train/AL022024_sar_geo_20240702224421_c9384110_era5.tif,era5,train/AL022024_sar_geo_20240702224421_c9384110_sar.tif,geo,sar,AL022024:geo:fa58797fdf5f5d8f,AL022024:sar:7b1bc87295aadddc,2024-07-02T22:40:21+00:00,2024-07-02T22:44:21+00:00,ABI,RADARSAT Constellation 2,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240702224421_c9384110_geo.tif,train/AL022024_sar_geo_20240702224421_c9384110_era5.tif,train/AL022024_sar_geo_20240702224421_c9384110_sar.tif,AL022024:geo:fa58797fdf5f5d8f,AL022024:sar:7b1bc87295aadddc,2024-07-02T22:40:21+00:00,2024-07-02T22:44:21+00:00,-4.0,ABI,RADARSAT Constellation 2,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-03T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,15.772969495140972,-69.70889779952849,15.925112747431315,-71.426208251855,1,9,21,231.26305555555555,97.64527777777778,133.61777777777777,1.2608333333333333,184.47371931417774,18983,0.2896575927734375,59.959999084472656,49.42931566740337,28.119997024536133,40.36000061035156,16.564022697262246,1632,0.4500827357970215,29.84375537143034,509,0.43955094991364424,37.553234995933785,7.7094796245034445,38,0.2638888888888889,38.64045025172987,-1.0872152557960817,19,47.70562489827474,25.0,55.0,63198,0.964324951171875,26.289741608246313,25.282474200765776,18.708214059808583,22.27724974789894,10.548025734135152,3626,1.0,18.01313957627874,1158,1.0,17.747594148156065,-0.26554542812267456,144,1.0,19.022446095686522,-1.2748519475304576,20,19.08499976403083,15.0,,33.67025747622634,24.146841466637596,9.41178296472755,18983,0.2896575927734375,2.6465492000691193,True,True,False,False,True,False
AL022024_sar_geo_20240703232451_9ee3302e,train,AL022024,train/AL022024_sar_geo_20240703232451_9ee3302e_geo.tif,train/AL022024_sar_geo_20240703232451_9ee3302e_era5.tif,era5,train/AL022024_sar_geo_20240703232451_9ee3302e_sar.tif,geo,sar,AL022024:geo:b72026fe2ea1ac36,AL022024:sar:3c7cd46a744c140c,2024-07-03T23:20:21+00:00,2024-07-03T23:24:51+00:00,ABI,RADARSAT Constellation 1,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240703232451_9ee3302e_geo.tif,train/AL022024_sar_geo_20240703232451_9ee3302e_era5.tif,train/AL022024_sar_geo_20240703232451_9ee3302e_sar.tif,AL022024:geo:b72026fe2ea1ac36,AL022024:sar:3c7cd46a744c140c,2024-07-03T23:20:21+00:00,2024-07-03T23:24:51+00:00,-4.5,ABI,RADARSAT Constellation 1,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-04T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,17.764877495419718,-78.45762788899697,17.746154494442028,-78.1425662394524,1,10,21,231.26305555555555,122.32027777777778,108.94277777777778,0.5858333333333333,33.429385299905114,18187,0.2775115966796875,55.70000076293945,48.032307719136334,30.799999237060547,37.04840057373043,15.373319875796133,2930,0.8005464480874317,22.164475428773276,981,0.8406169665809768,26.006296741123958,3.8418213123506817,146,1.0,35.01571850580712,-9.009421764683164,20,35.64451668198044,25.0,25.0,63138,0.963409423828125,23.2964222052908,22.465073772717922,17.14802838094507,21.128214101437855,9.86060066697592,3459,0.9450819672131148,15.009405270958645,1167,1.0,14.17359637637531,-0.8358088945833355,146,1.0,16.208262326176996,-2.0346659498016866,20,16.36706256858293,5.0,,32.40357855764866,25.567233946418412,13.651970856115476,18187,0.2775115966796875,2.7834908356250363,True,True,True,False,True,False
AL022024_sar_geo_20240704111947_e7b4a03b,train,AL022024,train/AL022024_sar_geo_20240704111947_e7b4a03b_geo.tif,train/AL022024_sar_geo_20240704111947_e7b4a03b_era5.tif,era5,train/AL022024_sar_geo_20240704111947_e7b4a03b_sar.tif,geo,sar,AL022024:geo:c6c6596bf36e0396,AL022024:sar:583d49455227dfa8,2024-07-04T11:20:22+00:00,2024-07-04T11:19:47+00:00,ABI,RADARSAT Constellation 1,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240704111947_e7b4a03b_geo.tif,train/AL022024_sar_geo_20240704111947_e7b4a03b_era5.tif,train/AL022024_sar_geo_20240704111947_e7b4a03b_sar.tif,AL022024:geo:c6c6596bf36e0396,AL022024:sar:583d49455227dfa8,2024-07-04T11:20:22+00:00,2024-07-04T11:19:47+00:00,0.5833333333333334,ABI,RADARSAT Constellation 1,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-04T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,17.640411958886435,-82.4520902191497,18.726218064180696,-81.60640792971506,1,11,21,231.26305555555555,134.23583333333335,97.02722222222222,0.6702777777777778,150.19476952473727,13077,0.1995391845703125,52.52000045776367,45.856969544381805,24.80786857604976,38.78399887084959,9.866461564265343,2570,0.6993197278911565,20.010572443119745,939,0.7977909940526763,26.01099738932519,6.000424946205445,147,1.0,32.88491424897901,-6.873916859653818,20,34.35502710342407,15.0,25.0,61511,0.9385833740234375,23.699030557002313,23.000780260581443,17.502172236430805,21.118163026505464,8.888885712445017,3675,1.0,15.531748571252514,1177,1.0,14.71747620959869,-0.8142723616538241,147,1.0,12.780912309393843,1.9365639002048471,20,16.22057972998648,65.0,,28.82096990076136,22.85618928380036,7.3056963396189545,13077,0.1995391845703125,1.5277318863056704,True,True,True,False,True,False
AL022024_sar_geo_20240704233538_2fe09960,train,AL022024,train/AL022024_sar_geo_20240704233538_2fe09960_geo.tif,train/AL022024_sar_geo_20240704233538_2fe09960_era5.tif,era5,train/AL022024_sar_geo_20240704233538_2fe09960_sar.tif,geo,sar,AL022024:geo:4cfe33729f0f04d0,AL022024:sar:3674de6f006c7b16,2024-07-04T23:40:21+00:00,2024-07-04T23:35:38+00:00,ABI,SENTINEL-1 A,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240704233538_2fe09960_geo.tif,train/AL022024_sar_geo_20240704233538_2fe09960_era5.tif,train/AL022024_sar_geo_20240704233538_2fe09960_sar.tif,AL022024:geo:4cfe33729f0f04d0,AL022024:sar:3674de6f006c7b16,2024-07-04T23:40:21+00:00,2024-07-04T23:35:38+00:00,4.716666666666667,ABI,SENTINEL-1 A,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-05T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,21.5185955536613,-81.94046111466969,19.39078289172564,-84.70474792541545,1,12,21,231.26305555555555,146.5,84.76305555555555,0.4061111111111111,372.70062680251317,19353,0.2953033447265625,35.400001525878906,20.521408985570535,11.84000015258789,13.797599716186472,8.426478156649296,0,0.0,,0,0.0,,,0,0.0,,,0,,,,63855,0.9743499755859375,21.857889413555583,21.7212045641936,16.993603817294506,20.917306630280013,7.9096593132281106,3384,1.0,16.327747977425688,1184,1.0,15.425663037056978,-0.9020849403687095,147,1.0,13.834940860077614,1.590722176979364,20,17.416145464206377,75.0,,13.542112112323323,-1.199795578623064,-5.1536036647066155,19353,0.2953033447265625,0.7346602594587309,True,False,False,False,False,True
AL022024_sar_geo_20240705114519_c5a8530b,train,AL022024,train/AL022024_sar_geo_20240705114519_c5a8530b_geo.tif,train/AL022024_sar_geo_20240705114519_c5a8530b_era5.tif,era5,train/AL022024_sar_geo_20240705114519_c5a8530b_sar.tif,geo,sar,AL022024:geo:4cc626f8d1ee3967,AL022024:sar:a006f4d85acfaefa,2024-07-05T11:40:22+00:00,2024-07-05T11:45:19+00:00,ABI,SENTINEL-1 A,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240705114519_c5a8530b_geo.tif,train/AL022024_sar_geo_20240705114519_c5a8530b_era5.tif,train/AL022024_sar_geo_20240705114519_c5a8530b_sar.tif,AL022024:geo:4cc626f8d1ee3967,AL022024:sar:a006f4d85acfaefa,2024-07-05T11:40:22+00:00,2024-07-05T11:45:19+00:00,-4.95,ABI,SENTINEL-1 A,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-05T12:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,19.57101542529457,-87.81843230666152,20.375125431887835,-87.55297170100665,1,13,21,231.26305555555555,158.6613888888889,72.60166666666667,0.24472222222222223,93.61785614625089,8972,0.13690185546875,32.83333206176758,26.974148135715062,17.139999389648438,22.22175043106072,10.893615141119003,1002,0.2693548387096774,15.651184294276133,275,0.23089840470193115,19.716715139909223,4.06553084563309,0,0.0,,,18,27.654629707336426,25.0,,47674,0.727447509765625,19.143743011479533,18.720419551902705,14.681963724311224,17.143035129134468,8.626324805377722,2129,0.5723118279569892,11.197742646366947,742,0.6230058774139379,8.989320083338697,-2.2084225630282504,122,0.8243243243243243,4.379125618240474,4.610194465098223,20,13.587214647070816,85.0,,13.689589050288046,8.253728583812357,2.4580356653372135,8972,0.13690185546875,0.665317455657232,True,True,False,False,False,False
AL022024_sar_geo_20240706001414_8482e2b5,train,AL022024,train/AL022024_sar_geo_20240706001414_8482e2b5_geo.tif,train/AL022024_sar_geo_20240706001414_8482e2b5_era5.tif,era5,train/AL022024_sar_geo_20240706001414_8482e2b5_sar.tif,geo,sar,AL022024:geo:ba252268881a2c1b,AL022024:sar:e75f8b0e245c461a,2024-07-06T00:10:22+00:00,2024-07-06T00:14:14+00:00,ABI,RADARSAT Constellation 3,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240706001414_8482e2b5_geo.tif,train/AL022024_sar_geo_20240706001414_8482e2b5_era5.tif,train/AL022024_sar_geo_20240706001414_8482e2b5_sar.tif,AL022024:geo:ba252268881a2c1b,AL022024:sar:e75f8b0e245c461a,2024-07-06T00:10:22+00:00,2024-07-06T00:14:14+00:00,-3.8666666666666663,ABI,RADARSAT Constellation 3,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-06T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,20.648957819634028,-90.19904894038513,21.41884606790752,-89.84551933348978,1,14,21,231.26305555555555,171.14333333333335,60.11972222222222,0.23722222222222222,93.13913552356004,10750,0.164031982421875,35.92863464355469,24.903053495619034,21.533581829071043,23.018567390441895,13.894578797562177,2457,0.6543275632490013,16.392321451048954,795,0.6691919191919192,15.2114690240824,-1.1808524269665543,142,0.9466666666666667,5.734575001286789,9.47689402279561,20,18.76769187149492,65.0,,47594,0.726226806640625,19.197379391588676,18.870722999581172,15.86925552148949,17.925304302223267,8.677887101032907,3137,0.8354194407456724,13.210036797373386,1106,0.930976430976431,11.37877930641648,-1.8312574909569062,150,1.0,6.35928454962867,5.019494756787809,20,15.064646981250446,95.0,,16.73125525196601,6.032330496037861,5.664326307581552,10750,0.164031982421875,1.1572271850923537,True,True,True,False,False,True
AL022024_sar_geo_20240706001652_47ad18a2,train,AL022024,train/AL022024_sar_geo_20240706001652_47ad18a2_geo.tif,train/AL022024_sar_geo_20240706001652_47ad18a2_era5.tif,era5,train/AL022024_sar_geo_20240706001652_47ad18a2_sar.tif,geo,sar,AL022024:geo:2b17dd02fdeed1dc,AL022024:sar:98403372c41c87c8,2024-07-06T00:20:22+00:00,2024-07-06T00:16:52+00:00,ABI,SENTINEL-1 A,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]","[""era5_precipitable_water"", ""era5_sst"", ""era5_pressure_msl"", ""era5_temperature_2m"", ""era5_dewpoint_2m"", ""era5_u_wind_10m"", ""era5_v_wind_10m""]","[""wind_speed""]",train/AL022024_sar_geo_20240706001652_47ad18a2_geo.tif,train/AL022024_sar_geo_20240706001652_47ad18a2_era5.tif,train/AL022024_sar_geo_20240706001652_47ad18a2_sar.tif,AL022024:geo:2b17dd02fdeed1dc,AL022024:sar:98403372c41c87c8,2024-07-06T00:20:22+00:00,2024-07-06T00:16:52+00:00,3.5,ABI,SENTINEL-1 A,"[""CMI_C07"", ""CMI_C08"", ""CMI_C09"", ""CMI_C10"", ""CMI_C11"", ""CMI_C12"", ""CMI_C13"", ""CMI_C14"", ""CMI_C15"", ""CMI_C16""]",AL022024:era5:98e9800efb06ab0d,2024-07-06T00:00:00+00:00,"[""precipitable_water"", ""sst"", ""pressure_msl"", ""temperature_2m"", ""dewpoint_2m"", ""u_wind_10m"", ""v_wind_10m""]","[""wind_speed""]",256,0.027,21.7749651177305,-92.2877035776382,21.42217105564917,-89.85406800952454,1,15,21,231.26305555555555,171.18722222222223,60.075833333333335,0.2811111111111111,254.64405803073896,18652,0.28460693359375,38.79999923706055,16.769148968635722,13.0,15.279999732971191,8.047133381239416,0,0.0,,0,0.0,,,0,0.0,,,8,13.326249991144453,125.0,,59119,0.9020843505859375,19.197379391588676,18.73282216780094,15.242700575785458,17.81961955543943,7.852407611989287,3136,0.8382785351510291,13.194179038811793,1120,0.9333333333333333,11.371237763886077,-1.8229412749257161,149,1.0,6.392911063639949,4.978326700246128,20,15.010988823359968,85.0,,19.60261984547187,-1.9636731991652177,-2.2427005757854577,18652,0.28460693359375,-0.11643409149039202,True,True,False,False,False,True
